Year,Month,Index
1984,Nov,614.38
1984,Dec,622.08
1985,Jan,620.17
1985,Feb,635.42
1985,Mar,621.06
1985,Apr,599.86
1985,May,626.83
1985,Jun,633.18
1985,Jul,647.36
1985,Aug,684.04
1985,Sep,674.53
1985,Oct,679.26
1985,Nov,720.86
1985,Dec,787.15
1986,Jan,816.1
1986,Feb,790.94
1986,Mar,795.16
1986,Apr,792.74
1986,May,783.83
1986,Jun,802.27
1986,Jul,788.06
1986,Aug,812.49
1986,Sep,817.98
1986,Oct,879.44
1986,Nov,951.02
1986,Dec,1001
1987,Jan,988.88
1987,Feb,1069.71
1987,Mar,1132.35
1987,Apr,1200.09
1987,May,1149.18
1987,Jun,1174.25
1987,Jul,1077.13
1987,Aug,827.92
1987,Sep,844.74
1987,Oct,901.6
1987,Nov,896.46
1987,Dec,927.96
1988,Jan,918.65
1988,Feb,920.66
1988,Mar,954.74
1988,Apr,965.18
1988,May,954.36
1988,Jun,919.36
1988,Jul,957.55
1988,Aug,948.92
1988,Sep,914.63
1988,Oct,976.16
1988,Nov,1059.28
1988,Dec,1076.81
1989,Jan,1066.84
1989,Feb,1099.89
1989,Mar,1101.7
1989,Apr,1148.56
1989,May,1195.36
1989,Jun,1204.37
1989,Jul,1110.88
1989,Aug,1108.38
1989,Sep,1175.26
1989,Oct,1184.51
1989,Nov,1146.53
1989,Dec,1115.82
1990,Jan,1087.87
1990,Feb,1100.35
1990,Mar,1170.76
1990,Apr,1162.07
1990,May,1075.21
1990,Jun,1008.65
1990,Jul,1009.41
1990,Aug,1007
1990,Sep,1040.25
1990,Oct,1010.79
1990,Nov,1095.3
1990,Dec,1190.9
1991,Jan,1217.27
1991,Feb,1203.75
1991,Mar,1198.76
1991,Apr,1208.52
1991,May,1244.49
1991,Jun,1265.42
1991,Jul,1245.25
1991,Aug,1210.28
1991,Sep,1156.9
1991,Oct,1203.08
1991,Nov,1218.7
1991,Dec,1199.04
1992,Jan,1225.16
1992,Feb,1310.73
1992,Mar,1260.28
1992,Apr,1171.62
1992,May,1114.82
1992,Jun,1156.91
1992,Jul,1221.44
1992,Aug,1284.96
1992,Sep,1324.08
1992,Oct,1351.6
1992,Nov,1384.99
1992,Dec,1415.4
1993,Jan,1393.7
1993,Feb,1397.1
1993,Mar,1419.94
1993,Apr,1413.38
1993,May,1498.55
1993,Jun,1505.06
1993,Jul,1544.8
1993,Aug,1535.11
1993,Sep,1628.88
1993,Oct,1710.35
1993,Nov,1709.09
1993,Dec,1619.8
1994,Jan,1582.06
1994,Feb,1559.27
1994,Mar,1497.44
1994,Apr,1517.7
1994,May,1591.47
1994,Jun,1554.01
1994,Jul,1516.65
1994,Aug,1533.46
1994,Sep,1502.42
1994,Oct,1501.87
1994,Nov,1506.17
1994,Dec,1511.04
1995,Jan,1566.98
1995,Feb,1614.69
1995,Mar,1643.59
1995,Apr,1680.8
1995,May,1718.13
1995,Jun,1743.26
1995,Jul,1739.84
1995,Aug,1755.17
1995,Sep,1783.3
1995,Oct,1818.72
1995,Nov,1839.78
1995,Dec,1836.04
1996,Jan,1892.47
1996,Feb,1889.96
1996,Mar,1875.05
1996,Apr,1844.67
1996,May,1899.46
1996,Jun,1938.37
1996,Jul,1973.94
1996,Aug,1951.91
1996,Sep,1976.41
1996,Oct,2041.99
1996,Nov,2105.82
1996,Dec,2121.89
1997,Jan,2092.74
1997,Feb,2203.4
1997,Mar,2207.24
1997,Apr,2269.94
1997,May,2324.27
1997,Jun,2357.8
1997,Jul,2422.75
1997,Aug,2293.45
1997,Sep,2388.17
1997,Oct,2455.05
1997,Nov,2624.19
1997,Dec,2740.51
1998,Jan,2799.69
1998,Feb,2814.73
1998,Mar,2775.66
1998,Apr,2804.19
1998,May,2597.71
1998,Jun,2397.79
1998,Jul,2338
1998,Aug,2571.19
1998,Sep,2595.88
1998,Oct,2715.41
1998,Nov,2757.57
1998,Dec,2841.78
1999,Jan,2976.58
1999,Feb,2935.82
1999,Mar,2982.44
1999,Apr,3000.9
1999,May,2920.81
1999,Jun,2880.46
1999,Jul,2835.95
1999,Aug,3024.26
1999,Sep,3146.68
1999,Oct,3072.11
1999,Nov,2947.1
1999,Dec,3126.1
2000,Jan,3000.08
2000,Feb,2959.31
2000,Mar,3076.22
2000,Apr,3085.7
2000,May,3114.63
2000,Jun,3112.47
2000,Jul,3015.93
2000,Aug,3050.28
2000,Sep,2989.69
2000,Oct,2979.84
2000,Nov,2955.31
2000,Dec,2759.72
2001,Jan,2771.56
2001,Feb,2841.85
2001,Mar,2786.32
2001,Apr,2640.55
2001,May,2633.13
2001,Jun,2356.57
2001,Jul,2418.85
2001,Aug,2522.94
2001,Sep,2507.59
2001,Oct,2513.48
2001,Nov,2476.01
2001,Dec,2543.59
2002,Jan,2531.1
2002,Feb,2514.06
2002,Mar,2309.21
2002,Apr,2060.92
2002,May,2055.28
2002,Jun,1917.23
2002,Jul,1902.65
2002,Aug,1969.92
2002,Sep,1900.53
2002,Oct,1827.42
2002,Nov,1755.44
2002,Dec,1747.64
2003,Jan,1853.45
2003,Feb,1932.87
2003,Mar,2009.1
2003,Apr,2002.8
2003,May,2063.75
2003,Jun,2098.54
2003,Jul,2125.031483
2003,Aug,2150.809261
2003,Sep,2168.867574
2003,Oct,2217.149076
2003,Nov,2217.574862
2003,Dec,2222.627283
2004,Jan,2253.520917
2004,Feb,2210.477562
2004,Mar,2227.312923
2004,Apr,2174.716025
2004,May,2175.482822
2004,Jun,2265.366162
2004,Jul,2305.579686
2004,Aug,2359.539941
2004,Sep,2372.413597
2004,Oct,2422.626673
2004,Nov,2509.710305
2004,Dec,2491.399016
2005,Jan,2451.259431
2005,Feb,2456.728225
2005,Mar,2529.124744
2005,Apr,2615.173489
2005,May,2661.663127
2005,Jun,2705.650011
2005,Jul,2652.683546
2005,Aug,2744.601889
2005,Sep,2805.810254
2005,Oct,2896.557725
2005,Nov,2958.066485
2005,Dec,3029.005462
2006,Jan,3088.096904
2006,Feb,2983.542619
2006,Mar,2883.70619
2006,Apr,2961.233537
2006,May,2985.380436
2006,Jun,3010.917422
2006,Jul,3123.594736
2006,Aug,3168.895259
2006,Sep,3189.64431
2006,Oct,3228.903077
2006,Nov,3297.882
2006,Dec,3224.769435
2007,Jan,3347.367707
2007,Feb,3414.783749
2007,Mar,3410.396599
2007,Apr,3389.278321
2007,May,3193.047114
2007,Jun,3268.337955
2007,Jul,3390.357314
2007,Aug,3241.771279
2007,Sep,3267.132322
2007,Oct,3067.703742
2007,Nov,3023.099346
2007,Dec,2909.31599
2008,Jan,3057.157817
2008,Feb,3150.166776
2008,Mar,2940.68684
2008,Apr,2726.498482
2008,May,2783.14522
2008,Jun,2666.035406
2008,Jul,2162.572409
2008,Aug,2110.7337
2008,Sep,2128.799894
2008,Oct,2144.350394
2008,Nov,2046.216102
2008,Dec,1902.034702
2009,Jan,2066.416633
2009,Feb,2243.294454
2009,Mar,2220.394276
2009,Apr,2233.326864
2009,May,2438.940198
2009,Jun,2586.284376
2009,Jul,2650.724019
2009,Aug,2680.734065
2009,Sep,2708.093154
2009,Oct,2767.625696
2009,Nov,2679.391563
2009,Dec,2875.718708
2010,Jan,2939.476457
2010,Feb,2694.795665
2010,Mar,2653.190841
2010,Apr,2664.563131
2010,May,2723.351272
2010,Jun,2846.49068
2010,Jul,2939.959696
2010,Aug,2961.796309
2010,Sep,3039.818419
2010,Oct,3098.658198
2010,Nov,3121.948234
2010,Dec,3042.255482
2011,Jan,3116.624725
2011,Feb,3093.18069
2011,Mar,3023.400039
2011,Apr,3077.657047
2011,May,2737.669151
2011,Jun,2711.428657
2011,Jul,2790.381374
2011,Aug,2783.982857
2011,Sep,2814.190267
2011,Oct,2929.718728
2011,Nov,3047.492716
2011,Dec,3050.798262
2012,Jan,2977.599251
2012,Feb,2837.917485
2012,Mar,2842.794837
2012,Apr,2924.912617
2012,May,3010.363201
2012,Jun,3028.817592
2012,Jul,3046.317228
2012,Aug,3024.292767
2012,Sep,3099.078383
2012,Oct,3229.891715
2012,Nov,3321.632536
2012,Dec,3392.141143
2013,Jan,3352.752226
2013,Feb,3503.287216
2013,Mar,3328.044546
2013,Apr,3453.322192
2013,May,3468.474783
2013,Jun,3488.818623
2013,Jul,3502.993137
2013,Aug,3563.542546
2013,Sep,3514.579829
2013,Oct,3598.080001
2013,Nov,3594.50795
2013,Dec,3573.186846
2014,Jan,3570.616414
2014,Feb,3643.017524
2014,Mar,3631.395982
2014,Apr,3610.25243
2014,May,3582.209931
2014,Jun,3613.831843
2014,Jul,3422.728233
2014,Aug,3550.822384
2014,Sep,3511.379133
2014,Oct,3556.353487
2014,Nov,3699.288109
2014,Dec,3716.745635
2015,Jan,3788.378244
2015,Feb,3786.248899
2015,Mar,3699.498336
2015,Apr,3626.644194
2015,May,3535.06836
2015,Jun,3354.604632
2015,Jul,3472.284356
2015,Aug,3459.869055
2015,Sep,3401.179443
2015,Oct,3264.116949
2015,Nov,3228.440609
2015,Dec,3381.024174
2016,Jan,3438.409499
2016,Feb,3389.067639
2016,Mar,3383.922858
2016,Apr,3599.711172
2016,May,3712.157901
2016,Jun,3716.992908
2016,Jul,3807.125296
2016,Aug,3700.175156
2016,Sep,3779.29673
2016,Oct,3910.928311
2016,Nov,3938.935472
2016,Dec,4004.409985
2017,Jan,3978.099365
